ano_compra;"nome_instituicao";"esfera";"cnpj_instituicao";"municipio_instituicao";"uf";compra;insercao;codigo_br;"descricao_catmat";"unidade_fornecimento";"generico";"anvisa";"modalidade_compra";"tipo_compra";capacidade;"unidade_medida";"unidade_fornecimento_capacidade";"cnpj_fornecedor";"fornecedor";"cnpj_fabricante";"fabricante";qtd_itens_comprados;preco_unitario;preco_total
"2025";"FUNDO MUNICIPAL DE SAUDE DE BURITIS";"MUNICIPAL";"11.079.071/0001-48";"BURITIS";"RO";"26/05/2025";"16/07/2025";"268214";"ATROPINA SULFATO, DOSAGEM:0,25 MG/ML, USO:SOLUÇÃO INJETÁVEL";"AMPOLA";;;"Pregão";"ADMINISTRATIVA";"1.0";"ML";"AMPOLA 1.00 ML";"44.656.846/0001-50";"DF MEDICAL LTDA";"04.099.395/0001-82";"SANTISA LABORATORIO FARMACEUTICO S.A";"100";"0.89";"89.0"
"2025";"SECRETARIA DE ESTADO DA SAUDE";"ESTADUAL";"76.416.866/0001-40";"CURITIBA";"PR";"26/05/2025";"17/06/2025";"292380";"TRAMADOL CLORIDRATO, DOSAGEM:100 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO ORAL- GOTAS";"FRASCO";"N";"1029802610025";"Registro de Preços";"JUDICIAL";"10.0";"ML";"FRASCO 10.00 ML";"44.734.671/0022-86";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"44.734.671/0001-51";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"984";"14.32";"14090.88"
"2025";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.718.406/0001-20";"ARACAJU";"SE";"26/05/2025";"10/06/2025";"487450";"FIO DE SUTURA AGULHADO, MATERIAL FIO:NYLON / POLIAMIDA PRETO, MODELO FIO:MONOFILAMENTAR, DIÂMETRO FIO:2-0, COMPRIMENTO FIO:CERCA DE 45 CM, TIPO AGULHA:AGULHA 3/8 CÍRCULO, MODELO AGULHA:CORTANTE REVERSA / INVERTIDA, COMPRIMENTO AGULHA:CERCA DE 20 MM, ESTERILIDADE:ESTÉRIL, APRESENTAçãO:EMBALAGEM INDIVIDUAL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"43.751.565/0001-13";"RF PRODUTOS HOSPITALARES E ODONTOLOGICOS LTDA";"02.400.787/0001-04";"A C E INDUSTRIA E COMERCIO LTDA";"432";"1.4";"604.8"
"2025";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.718.406/0001-20";"ARACAJU";"SE";"26/05/2025";"10/06/2025";"386545";"EQUIPO BOMBA INFUSORA, TIPO:PARENTERAL, MATERIAL:PVC CRISTAL, TIPO CÂMARA:CÂMARA FLEXÍVEL C/FILTRO AR, TIPO BURETA:BURETA RÍGIDA C/ALÇA,C/INJETOR, VOLUME BURETA:MÍN. 150 ML, TIPO GOTEJADOR:MICROGOTAS, TIPO PINÇA:REGULADOR DE FLUXO E CORTA FLUXO, TIPO CONECTOR:LUER C/TAMPA, CARACTERÍSTICA ADICIONAL:PRIMER REDUZIDO, ESTERELIDADE:ESTÉRIL,DESCARTÁVEL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"27.080.739/0001-07";"PRIME SOLUCOES EM SAUDE LTDA";"10.268.780/0001-09";"MEDIX BRASIL LTDA";"500";"4.3";"2150.0"
"2025";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.718.406/0001-20";"ARACAJU";"SE";"26/05/2025";"10/06/2025";"428801";"EQUIPO, TIPO DE EQUIPO:DE INFUSÃO, MATERIAL:PVC FLEXÍVEL, COMPRIMENTO:MÍN 150 CM, TIPO CÂMARA:CÂMARA FLEXÍVEL C/FILTRO AR, TIPO GOTEJADOR:MICROGOTAS, TIPO PINÇA:PINÇA REGULADORA DE FLUXO, TIPO INJETOR:C/INJETOR LATERAL""Y"",VALVULADO, TIPO CONECTOR:LUER ROTATIVO C/ TAMPA E FILTRO, ESTERILIDADE:ESTÉRIL,DESCARTÁVEL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"07.555.270/0001-08";"VEC HOSPITALAR LTDA";"07.415.627/0001-52";"TKL IMPORTACAO E EXPORTACAO DE PRODUTOS MEDICOS E HOSPITALARES LTDA";"2000";"1.28";"2560.0"
"2025";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.718.406/0001-20";"ARACAJU";"SE";"26/05/2025";"10/06/2025";"487444";"FIO DE SUTURA AGULHADO, MATERIAL FIO:NYLON / POLIAMIDA PRETO, MODELO FIO:MONOFILAMENTAR, DIÂMETRO FIO:3-0, COMPRIMENTO FIO:CERCA DE 45 CM, TIPO AGULHA:AGULHA 3/8 CÍRCULO, MODELO AGULHA:CORTANTE REVERSA / INVERTIDA, COMPRIMENTO AGULHA:CERCA DE 24 MM, ESTERILIDADE:ESTÉRIL, APRESENTAçãO:EMBALAGEM INDIVIDUAL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"24.794.078/0001-93";"ECEGH SERVICOS DE GESTAO HOSPITALAR LTDA";"18.842.124/0001-80";"MJS INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTACAO LTDA";"4824";"1.4";"6753.6"
"2025";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.718.406/0001-20";"ARACAJU";"SE";"26/05/2025";"10/06/2025";"267643";"DEXAMETASONA, DOSAGEM:0,1%, APRESENTAÇÃO:CREME";"BISNAGA";"S";"1256801260020";"Pregão";"ADMINISTRATIVA";"10.0";"G";"BISNAGA 10.00 G";"36.099.392/0001-35";"APOTEK DISTRIBUIDORA DE MEDICAMENTOS E MATERIAIS HOSPITALARES LTDA";"73.856.593/0001-66";"PRATI, DONADUZZI & CIA LTDA";"30000";"1.85";"55500.0"
"2025";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.718.406/0001-20";"ARACAJU";"SE";"26/05/2025";"10/06/2025";"485035";"CURATIVO / COBERTURA, APLICAÇÃO:P/ FERIDA, ASPECTO FÍSICO:PLACA MULTICAMADA C/ BORDA, COMPOSIçãO:À BASE DE ESPUMA PU / HIDROPOLÍMERO / HIDROCELULAR, COMPONENTE 1:C/ PELÍCULA PU / POLIETILENO, COMPONENTE 3:C/ SILICONE, DIMENSÃO:CERCA DE 10 X 10 CM, ESTERILIDADE:ESTÉRIL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"43.269.791/0001-62";"IMPERIUM MED DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA";"02.005.077/0001-80";"KORAL PRODUTOS MEDICOS CORRELATOS E DESCARTAVEIS LTDA";"450";"23.21";"10444.5"
"2025";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.718.406/0001-20";"ARACAJU";"SE";"26/05/2025";"10/06/2025";"485035";"CURATIVO / COBERTURA, APLICAÇÃO:P/ FERIDA, ASPECTO FÍSICO:PLACA MULTICAMADA C/ BORDA, COMPOSIçãO:À BASE DE ESPUMA PU / HIDROPOLÍMERO / HIDROCELULAR, COMPONENTE 1:C/ PELÍCULA PU / POLIETILENO, COMPONENTE 3:C/ SILICONE, DIMENSÃO:CERCA DE 10 X 10 CM, ESTERILIDADE:ESTÉRIL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"43.269.791/0001-62";"IMPERIUM MED DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA";"02.005.077/0001-80";"KORAL PRODUTOS MEDICOS CORRELATOS E DESCARTAVEIS LTDA";"2550";"23.21";"59185.5"
"2025";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.718.406/0001-20";"ARACAJU";"SE";"26/05/2025";"10/06/2025";"487014";"FIO DE SUTURA AGULHADO, MATERIAL FIO:CATGUT CROMADO, MODELO FIO:MULTIFILAMENTAR, DIÂMETRO FIO:2-0, COMPRIMENTO FIO:CERCA DE 70 CM, TIPO AGULHA:AGULHA 3/8 CÍRCULO, MODELO AGULHA:CILÍNDRICA, COMPRIMENTO AGULHA:CERCA DE 30 MM, ESTERILIDADE:ESTÉRIL, APRESENTAçãO:EMBALAGEM INDIVIDUAL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"52.488.349/0001-18";"SUBMED - PRODUTOS HOSPITALARES LTDA";"02.400.787/0001-04";"A C E INDUSTRIA E COMERCIO LTDA";"340";"4.15";"1411.0"
"2025";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.718.406/0001-20";"ARACAJU";"SE";"26/05/2025";"10/06/2025";"487003";"FIO DE SUTURA AGULHADO, MATERIAL FIO:CATGUT CROMADO, MODELO FIO:MULTIFILAMENTAR, DIÂMETRO FIO:3-0, COMPRIMENTO FIO:CERCA DE 70 CM, TIPO AGULHA:AGULHA 3/8 CÍRCULO, MODELO AGULHA:CILÍNDRICA, COMPRIMENTO AGULHA:CERCA DE 30 MM, ESTERILIDADE:ESTÉRIL, APRESENTAçãO:EMBALAGEM INDIVIDUAL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"52.488.349/0001-18";"SUBMED - PRODUTOS HOSPITALARES LTDA";"02.400.787/0001-04";"A C E INDUSTRIA E COMERCIO LTDA";"340";"4.48";"1523.2"
"2025";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.718.406/0001-20";"ARACAJU";"SE";"26/05/2025";"10/06/2025";"602410";"FIO DE SUTURA AGULHADO, MATERIAL FIO:CATGUT CROMADO, MODELO FIO:MULTIFILAMENTAR, DIÂMETRO FIO:4-0, COMPRIMENTO FIO:CERCA DE 70 CM, TIPO AGULHA:AGULHA 1/2 CÍRCULO, MODELO AGULHA:CILÍNDRICA, COMPRIMENTO AGULHA:CERCA DE 20 MM, ESTERILIDADE:ESTÉRIL, APRESENTAçãO:EMBALAGEM INDIVIDUAL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"52.488.349/0001-18";"SUBMED - PRODUTOS HOSPITALARES LTDA";"02.400.787/0001-04";"A C E INDUSTRIA E COMERCIO LTDA";"192";"4.3";"825.6"
"2025";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.718.406/0001-20";"ARACAJU";"SE";"26/05/2025";"10/06/2025";"484924";"CURATIVO / COBERTURA, APLICAÇÃO:P/ FERIDA, ASPECTO FÍSICO:FRASCO C/ GEL, COMPOSIçãO:À BASE DE HIDROGEL, COMPONENTES 5:C/ AGE, ESTERILIDADE:ESTÉRIL";"GRAMA";;;"Pregão";"ADMINISTRATIVA";;;"GRAMA";"00.175.233/0001-25";"TRES LEOES MATERIAL HOSPITALAR LTDA";"10.545.970/0001-26";"VITA MEDICAL MATERIAL HOSPITALAR LTDA";"3825";"14.85";"56801.25"
"2025";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.718.406/0001-20";"ARACAJU";"SE";"26/05/2025";"10/06/2025";"268958";"COLAGENASE, CONCENTRAÇÃO:0,6UI/G, USO:POMADA";"BISNAGA";"N";"1029804310096";"Pregão";"ADMINISTRATIVA";"30.0";"G";"BISNAGA 30.00 G";"08.778.201/0001-26";"DROGAFONTE LTDA";"44.734.671/0001-51";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"12750";"11.19";"142672.5"
"2025";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.718.406/0001-20";"ARACAJU";"SE";"26/05/2025";"10/06/2025";"487452";"FIO DE SUTURA AGULHADO, MATERIAL FIO:NYLON / POLIAMIDA PRETO, MODELO FIO:MONOFILAMENTAR, DIÂMETRO FIO:2-0, COMPRIMENTO FIO:CERCA DE 45 CM, TIPO AGULHA:AGULHA 3/8 CÍRCULO, MODELO AGULHA:CORTANTE REVERSA / INVERTIDA, COMPRIMENTO AGULHA:CERCA DE 30 MM, ESTERILIDADE:ESTÉRIL, APRESENTAçãO:EMBALAGEM INDIVIDUAL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"43.751.565/0001-13";"RF PRODUTOS HOSPITALARES E ODONTOLOGICOS LTDA";"02.400.787/0001-04";"A C E INDUSTRIA E COMERCIO LTDA";"360";"1.4";"504.0"
"2025";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.718.406/0001-20";"ARACAJU";"SE";"26/05/2025";"10/06/2025";"484924";"CURATIVO / COBERTURA, APLICAÇÃO:P/ FERIDA, ASPECTO FÍSICO:FRASCO C/ GEL, COMPOSIçãO:À BASE DE HIDROGEL, COMPONENTES 5:C/ AGE, ESTERILIDADE:ESTÉRIL";"GRAMA";;;"Pregão";"ADMINISTRATIVA";;;"GRAMA";"44.607.099/0001-60";"LA VIE MEDICAL LTDA";"10.545.970/0001-26";"VITA MEDICAL MATERIAL HOSPITALAR LTDA";"675";"13.96";"9423.0"
"2025";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.718.406/0001-20";"ARACAJU";"SE";"26/05/2025";"10/06/2025";"453057";"REPELENTE, PRINCÍPIO ATIVO:À BASE DE ICARIDINA, CONCENTRAÇÃO:ATÉ 25%, CARACTERÍSTICA ADICIONAL:ISENTO DE ÓLEO, FORMA FARMACÊUTICA:LOÇÃO";"FRASCO";;;"Pregão";"ADMINISTRATIVA";"100.0";"ML";"FRASCO 100.00 ML";"53.405.255/0001-09";"HIGIVITAL COMERCIO DE PRODUTOS COSMETICOS LTDA";"25.066.271/0001-70";"ALGSUN INDUSTRIA E COMERCIO DE PRODUTOS LTDA";"25500";"5.25";"133875.0"
"2025";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.718.406/0001-20";"ARACAJU";"SE";"26/05/2025";"10/06/2025";"425510";"ÁCIDOS GRAXOS ESSENCIAIS, COMPOSIÇÃO:COMPOSTO DOS ÁCIDOS CAPRÍLICO, CÁPRICO, LÁURICO, COMPONENTES:MANTEIGA DE KARITÉ, ÓLEO DE OLIVA, GLICERINA, OUTROS COMPONENTES:EXTRATO DE COCO, FORMA FARMACÊUTICA:LOÇÃO CREMOSA HIDRATANTE";"FRASCO";;;"Pregão";"ADMINISTRATIVA";"100.0";"ML";"FRASCO 100.00 ML";"17.854.549/0001-46";"MAIS MED COMERCIO DE PRODUTOS HOSPITALAR LTDA";"22.966.065/0001-29";"NUTRIEX INDUSTRIA DE NUTRACEUTICOS LTDA";"22000";"3.0";"66000.0"
"2025";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.718.406/0001-20";"ARACAJU";"SE";"26/05/2025";"10/06/2025";"477872";"BOTA DE UNNA, MATERIAL:MALHA DE TECIDO SINTÉTICO E ALGODÃO, COMPOSIÇÃO ADICIONAL:IMPREGNADA C/ PASTA ÓXIDO DE ZINCO E ASSOCIAÇÕES, DIMENSÕES:CERCA DE 10 CM X 7 M, EMBALAGEM:EM ROLO, EMBALAGEM INDIVIDUAL, TIPO USO:USO ÚNICO";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"44.607.099/0001-60";"LA VIE MEDICAL LTDA";"57.532.343/0001-14";"LM FARMA INDUSTRIA E COMERCIO LTDA";"800";"25.15";"20120.0"
"2025";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.718.406/0001-20";"ARACAJU";"SE";"26/05/2025";"10/06/2025";"477873";"BOTA DE UNNA, MATERIAL:MALHA DE TECIDO SINTÉTICO E ALGODÃO, COMPOSIÇÃO ADICIONAL:IMPREGNADA C/ PASTA ÓXIDO DE ZINCO E ASSOCIAÇÕES, DIMENSÕES:CERCA DE 10 CM X 9 M, EMBALAGEM:EM ROLO, EMBALAGEM INDIVIDUAL, TIPO USO:USO ÚNICO";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"43.269.791/0001-62";"IMPERIUM MED DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA";"00.332.257/0001-40";"E. DE GODOY BRAGANCA TEXTIL";"2550";"23.0";"58650.0"
"2025";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.718.406/0001-20";"ARACAJU";"SE";"26/05/2025";"10/06/2025";"477873";"BOTA DE UNNA, MATERIAL:MALHA DE TECIDO SINTÉTICO E ALGODÃO, COMPOSIÇÃO ADICIONAL:IMPREGNADA C/ PASTA ÓXIDO DE ZINCO E ASSOCIAÇÕES, DIMENSÕES:CERCA DE 10 CM X 9 M, EMBALAGEM:EM ROLO, EMBALAGEM INDIVIDUAL, TIPO USO:USO ÚNICO";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"43.269.791/0001-62";"IMPERIUM MED DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA";"00.332.257/0001-40";"E. DE GODOY BRAGANCA TEXTIL";"450";"23.0";"10350.0"
"2025";"MUNICIPIO DE ATIBAIA";"MUNICIPAL";"45.279.635/0001-08";"ATIBAIA";"SP";"27/05/2025";"18/08/2025";"269846";"LIDOCAÍNA CLORIDRATO, DOSAGEM:2%, APRESENTAÇÃO:GELÉIA";"BISNAGA";"N";"1029803570116";"Pregão";"ADMINISTRATIVA";"30.0";"G";"BISNAGA 30.00 G";"44.734.671/0022-86";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"44.734.671/0001-51";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"3500";"4.2";"14700.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE RIBEIRAO DO PINHAL";"MUNICIPAL";"09.654.201/0001-87";"RIBEIRAO DO PINHAL";"PR";"27/05/2025";"26/09/2025";"426464";"CONDICIONADOR DENTAL, TIPO:ÁCIDO FOSFÓRICO, CONCENTRAÇÃO:37 % + CLOREXIDINA 2%, ASPECTO FÍSICO:GEL";"SERINGA";;;"Pregão";"ADMINISTRATIVA";"2.5";"ML";"SERINGA 2.50 ML";"29.084.363/0001-34";"DENTAL CONCEITO COMERCIO DE PRODUTOS ODONTOLOGICOS MEDICOS E HOSPITALARES LTDA";"18.688.481/0001-35";"BRAVIR INDUSTRIAL LTDA";"288";"1.0666";"307.1808"
"2025";"SSFUNDO MUNICIPAL DE SAUDE DE SERRARIA - PB";"MUNICIPAL";"12.011.652/0001-00";"SERRARIA";"PB";"27/05/2025";"30/05/2025";"267892";"PANTOPRAZOL, DOSAGEM:40 MG";"COMPRIMIDO";;;"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"48.886.756/0001-06";"SILVANO CORDEIRO DOS SANTOS";"02.814.497/0001-07";"CIMED INDUSTRIA S.A.";"72";"9.99";"719.28"
"2025";"FUNDO ESTADUAL DE SAUDE DO ESTADO DA BAHIA";"ESTADUAL";"05.816.630/0001-52";"SALVADOR";"BA";"27/05/2025";"30/09/2025";"450762";"IXAZOMIBE, CONCENTRAÇÃO:4 MG";"CÁPSULA";"N";"1063902780046";"Pregão";"ADMINISTRATIVA";;;"CÁPSULA";"12.420.164/0005-80";"CM HOSPITALAR S.A.";"60.397.775/0001-74";"TAKEDA PHARMA LTDA.";"57";"6771.22";"385959.54"
"2025";"FUNDO MUNICIPAL DE SAUDE DE RIBEIRAO DO PINHAL";"MUNICIPAL";"09.654.201/0001-87";"RIBEIRAO DO PINHAL";"PR";"27/05/2025";"26/09/2025";"374821";"FORMOCRESOL USO ODONTOLÓGICO, COMPOSIÇÃO:FORMALDEÍDO + ORTO-CRESOL, CONCENTRAÇÃO:19% + 35% APROXIMADAMENTE, VEÍCULO:EM SOLUÇÃO GLICERINADA";"FRASCO";;;"Pregão";"ADMINISTRATIVA";"10.0";"ML";"FRASCO 10.00 ML";"25.341.162/0001-14";"MEGA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA";"84.833.888/0001-33";"BIODINAMICA QUIMICA E FARMACEUTICA LTDA";"8";"11.26";"90.08"
"2025";"MUNICIPIO DE BARUERI";"MUNICIPAL";"46.523.015/0001-35";"BARUERI";"SP";"27/05/2025";"23/10/2025";"267657";"FENITOÍNA SÓDICA, DOSAGEM:100 MG";"COMPRIMIDO";"N";"1029804530037";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"44.734.671/0022-86";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"44.734.671/0001-51";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"400000";"0.15";"60000.0"
"2025";"MUNICIPIO DE ATIBAIA";"MUNICIPAL";"45.279.635/0001-08";"ATIBAIA";"SP";"27/05/2025";"18/08/2025";"398689";"LEVODOPA, COMPOSIÇÃO:ASSOCIADO À BENSERAZIDA, CONCENTRAÇÃO:100MG + 25 MG, FORMA FARMACEUTICA:LIBERAÇÃO PROLONGADA";"CÁPSULA";"N";"1010000640071";"Pregão";"ADMINISTRATIVA";;;"CÁPSULA";"05.782.733/0002-20";"CIAMED - DISTRIBUIDORA DE MEDICAMENTOS LTDA.";"33.009.945/0001-23";"PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S A";"45000";"1.92";"86400.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE RIBEIRAO DO PINHAL";"MUNICIPAL";"09.654.201/0001-87";"RIBEIRAO DO PINHAL";"PR";"27/05/2025";"26/09/2025";"403172";"BROCA ALTA ROTAÇÃO, MATERIAL:CARBIDE, FORMATO:ESFÉRICA, TIPO HASTE:HASTE REGULAR, TIPO CORTE:CORTE MÉDIO, NUMERAÇÃO AMERICANA 1:REF. 2";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"35.215.257/0001-45";"DENTAL PREMIUM LTDA";"84.683.556/0001-10";"EH BRASIL INDUSTRIA E COMERCIO LTDA.";"10";"5.74";"57.4"
"2025";"MUNICIPIO DE PIMENTA BUENO";"MUNICIPAL";"04.092.680/0001-71";"PIMENTA BUENO";"RO";"27/05/2025";"10/06/2025";"267194";"DIAZEPAM, DOSAGEM:5 MG/ML, APRESENTAÇÃO:SOLUÇÃO INJETÁVEL";"AMPOLA";"S";"1018600300011";"Registro de Preços";"ADMINISTRATIVA";"2.0";"ML";"AMPOLA 2.00 ML";"35.959.514/0001-53";"TOLESUL DISTRIBUIDORA DE MEDICAMENTOS LTDA";"04.099.395/0001-82";"SANTISA LABORATORIO FARMACEUTICO S.A";"35";"83.0";"2905.0"
"2025";"MUNICIPIO DE DOURADOQUARA";"MUNICIPAL";"18.158.261/0001-08";"DOURADOQUARA";"MG";"27/05/2025";"03/10/2025";"448804";"LEVONORGESTREL, COMPOSIÇÃO:ASSOCIADO AO ETINILESTRADIOL, CONCENTRAÇÃO:0,15 MG + 0,03 MG, CARACTERÍSTICAS ADICIONAIS:EM BLISTER CALENDÁRIO";"BLISTER";"S";"1097403110015";"Pregão";"ADMINISTRATIVA";;;"BLISTER";"76.386.283/0001-13";"DIMEVA DISTRIBUIDORA E IMPORTADORA LTDA";"49.475.833/0001-06";"BIOLAB SANUS FARMACEUTICA LTDA";"1512";"0.08";"120.96"
"2025";"FUNDO MUNICIPAL DE SAUDE DE RIBEIRAO DO PINHAL";"MUNICIPAL";"09.654.201/0001-87";"RIBEIRAO DO PINHAL";"PR";"27/05/2025";"26/09/2025";"429902";"PARAMONOCLOROFENOL USO ODONTOLÓGICO, ASSOCIAÇÃO:CÂNFORA, ASPECTO FÍSICO:LÍQUIDO";"FRASCO";;;"Pregão";"ADMINISTRATIVA";"20.0";"ML";"FRASCO 20.00 ML";"29.084.363/0001-34";"DENTAL CONCEITO COMERCIO DE PRODUTOS ODONTOLOGICOS MEDICOS E HOSPITALARES LTDA";"84.833.888/0001-33";"BIODINAMICA QUIMICA E FARMACEUTICA LTDA";"4";"8.51";"34.04"
"2025";"SSFUNDO MUNICIPAL DE SAUDE DE SERRARIA - PB";"MUNICIPAL";"12.011.652/0001-00";"SERRARIA";"PB";"27/05/2025";"30/05/2025";"271089";"AMOXICILINA, CONCENTRAÇÃO:500MG";"CÁPSULA";"S";"1049713590031";"Pregão";"ADMINISTRATIVA";;;"CÁPSULA";"48.886.756/0001-06";"SILVANO CORDEIRO DOS SANTOS";"60.665.981/0001-18";"UNIAO QUIMICA FARMACEUTICA NACIONAL S A";"143";"11.15";"1594.45"
"2025";"MUNICIPIO DE ATIBAIA";"MUNICIPAL";"45.279.635/0001-08";"ATIBAIA";"SP";"27/05/2025";"18/08/2025";"296120";"OXIBUPROCAÍNA, CONCENTRAÇÃO:4 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO OFTÁLMICA";"FRASCO";"N";"1029804790020";"Pregão";"ADMINISTRATIVA";"10.0";"ML";"FRASCO 10.00 ML";"02.816.696/0001-54";"PONTAMED FARMACEUTICA LTDA";"44.734.671/0001-51";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"12";"15.69";"188.28"
"2025";"FUNDO MUNICIPAL DE SAUDE DE RIBEIRAO DO PINHAL";"MUNICIPAL";"09.654.201/0001-87";"RIBEIRAO DO PINHAL";"PR";"27/05/2025";"26/09/2025";"404585";"HIDRÓXIDO DE CÁLCIO USO ODONTOLÓGICO, ASPECTO FÍSICO:PÓ";"FRASCO";;;"Pregão";"ADMINISTRATIVA";"10.0";"G";"FRASCO 10.00 G";"29.084.363/0001-34";"DENTAL CONCEITO COMERCIO DE PRODUTOS ODONTOLOGICOS MEDICOS E HOSPITALARES LTDA";"84.833.888/0001-33";"BIODINAMICA QUIMICA E FARMACEUTICA LTDA";"6";"5.89";"35.34"
"2025";"MUNICIPIO DE BARUERI";"MUNICIPAL";"46.523.015/0001-35";"BARUERI";"SP";"27/05/2025";"23/10/2025";"442694";"CEFTAZIDIMA, CONCENTRAÇÃO:1 G, FORMA FARMACEUTICA:PÓ P/ SOLUÇÃO INJETÁVEL";"FRASCO-AMPOLA";"N";"1556200060204";"Pregão";"ADMINISTRATIVA";;;"FRASCO-AMPOLA";"00.874.929/0001-40";"MED CENTER COMERCIAL LTDA";"05.439.635/0001-03";"ANTIBIOTICOS DO BRASIL LTDA.";"300";"14.8";"4440.0"
"2025";"SECRETARIA DA SAUDE";"ESTADUAL";"87.958.625/0001-49";"PORTO ALEGRE";"RS";"27/05/2025";"06/10/2025";"333447";"INFLIXIMABE, DOSAGEM:100 MG, FORMA FARMACÊUTICA:PÓ LIÓFILO P/INJETÁVEL";"FRASCO-AMPOLA";"N";"1123634030011";"Pregão";"JUDICIAL";;;"FRASCO-AMPOLA";"51.780.468/0002-68";"JANSSEN-CILAG FARMACEUTICA LTDA";"51.780.468/0001-87";"JANSSEN-CILAG FARMACEUTICA LTDA";"3400";"3671.14";"12481876.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE RIBEIRAO DO PINHAL";"MUNICIPAL";"09.654.201/0001-87";"RIBEIRAO DO PINHAL";"PR";"27/05/2025";"26/09/2025";"405632";"FIXADOR RADIOLÓGICO, APLICAÇÃO:PARA PROCESSAMENTO MANUAL, ASPECTO FÍSICO:SOLUÇÃO AQUOSA PRONTA PARA USO";"FRASCO";;;"Pregão";"ADMINISTRATIVA";"475.0";"ML";"FRASCO 475.00 ML";"29.084.363/0001-34";"DENTAL CONCEITO COMERCIO DE PRODUTOS ODONTOLOGICOS MEDICOS E HOSPITALARES LTDA";"18.688.481/0001-35";"BRAVIR INDUSTRIAL LTDA";"20";"7.2";"144.0"
